creationDate|source|target
2018-03-12T10:50:25.117+00:00|10995116277879|17592186045150
2018-04-29T22:23:24.418+00:00|10995116277879|17592186045226
2017-11-27T21:29:52.901+00:00|10995116277879|17592186045362
2018-08-24T15:39:09.782+00:00|10995116277879|21990232556273
2018-01-05T12:10:30.907+00:00|10995116277879|21990232556403
2018-06-16T04:18:00.285+00:00|10995116277879|24189255811570
2018-05-31T15:37:15.877+00:00|10995116277879|24189255811938
2018-07-18T02:55:03.213+00:00|10995116277879|28587302323143
2018-02-06T20:58:25.563+00:00|19791209300371|19791209300766
2018-07-14T11:26:57.898+00:00|19791209300371|21990232556183
2017-05-10T23:24:50.276+00:00|4398046511783|6597069767121
2017-07-24T14:01:15.232+00:00|4398046511783|6597069767513
2018-01-09T00:42:09.924+00:00|4398046511783|8796093022933
2017-06-27T06:32:33.838+00:00|4398046511783|10995116278752
2017-06-13T14:26:44.197+00:00|4398046511783|13194139534053
2018-08-13T08:42:22.693+00:00|4398046511783|17592186044899
2018-08-24T05:32:33.925+00:00|4398046511783|17592186045362
2018-07-06T23:50:03.802+00:00|4398046511783|19791209300766
2018-03-30T09:46:27.361+00:00|4398046511783|21990232556150
2018-06-02T05:01:25.042+00:00|4398046511783|24189255811938
2018-08-18T05:55:48.565+00:00|4398046511783|28587302322586
2018-05-22T11:19:11.606+00:00|6597069766965|8796093022580
2018-08-19T20:12:21.781+00:00|6597069766965|8796093022702
2018-08-28T11:34:08.710+00:00|6597069766965|10995116278629
2017-10-23T13:15:21.399+00:00|6597069766965|13194139533764
2018-04-12T15:50:29.960+00:00|6597069766965|13194139533818
2017-07-24T04:30:23.050+00:00|6597069766965|15393162788866
2017-07-20T05:01:00.349+00:00|6597069766965|15393162789005
2018-06-13T14:42:05.530+00:00|6597069766965|15393162789357
2018-01-16T21:56:19.229+00:00|6597069766965|17592186044715
2017-12-03T06:07:25.656+00:00|6597069766965|17592186045085
2018-04-23T15:21:23.120+00:00|6597069766965|19791209300086
2018-02-17T01:47:40.355+00:00|6597069766965|19791209300391
2018-06-10T02:08:30.231+00:00|6597069766965|24189255811464
2018-06-01T04:02:20.880+00:00|6597069766965|26388279067476
2018-04-25T05:52:19.768+00:00|8796093022493|10995116278752
2018-08-09T14:50:21.524+00:00|8796093022493|17592186044425
2018-08-10T22:09:34.488+00:00|15393162788958|19791209300227
2017-11-18T16:59:49.123+00:00|15393162788958|19791209300442
2018-07-01T07:29:27.903+00:00|15393162788958|26388279066782
2018-08-14T12:49:37.972+00:00|15393162788958|26388279066892
2018-07-31T23:18:18.917+00:00|15393162789691|28587302323086
2017-12-22T21:20:53.078+00:00|17592186044425|17592186044710
2018-01-09T12:37:04.541+00:00|17592186044425|19791209300227
2018-05-29T07:57:55.110+00:00|17592186044425|19791209300766
2018-07-15T15:21:12.071+00:00|17592186044425|19791209300925
2018-05-13T09:37:19.652+00:00|17592186044425|21990232555607
2018-01-30T00:31:49.023+00:00|17592186044425|21990232556064
2018-07-04T11:50:15.096+00:00|17592186044425|21990232556362
2018-08-20T22:40:16.672+00:00|17592186044425|24189255811932
2018-07-14T23:14:35.692+00:00|17592186044425|26388279067101
2018-07-21T18:50:21.080+00:00|17592186044771|24189255812007
2018-09-12T07:43:08.123+00:00|17592186044771|28587302323086
2018-07-18T12:48:11.029+00:00|17592186044908|17592186045167
2018-05-29T07:50:39.769+00:00|17592186044908|19791209300225
2017-12-04T04:47:59.415+00:00|17592186044908|19791209300766
2018-05-17T03:42:57.315+00:00|17592186044908|19791209300925
2018-08-07T02:22:55.212+00:00|17592186044908|21990232555743
2018-04-09T21:17:28.155+00:00|17592186044908|21990232556403
2018-05-08T13:02:44.139+00:00|17592186044908|24189255811281
2018-04-09T05:50:34.174+00:00|17592186044908|24189255811938
2017-11-05T19:13:15.558+00:00|19791209300147|19791209300442
2018-05-10T13:57:40.187+00:00|19791209300391|21990232556064
2018-06-06T13:59:42.815+00:00|19791209300391|24189255811580
2018-07-16T14:26:00.430+00:00|19791209300391|26388279066782
2018-09-06T10:41:48.651+00:00|19791209300391|26388279066892
2018-08-18T23:10:07.427+00:00|21990232555973|21990232556175
2018-09-08T05:45:40.166+00:00|6597069767187|6597069767520
2017-02-08T12:46:27.104+00:00|6597069767187|8796093022933
2018-09-06T17:59:16.751+00:00|6597069767187|10995116277863
2018-05-17T18:08:52.839+00:00|6597069767187|10995116278347
2017-08-23T01:59:13.905+00:00|6597069767187|10995116278645
2017-08-19T20:57:49.432+00:00|6597069767187|10995116278708
2018-06-21T13:28:21.645+00:00|6597069767187|10995116278743
2018-01-30T17:53:59.580+00:00|6597069767187|13194139533313
2017-03-17T02:11:16.808+00:00|6597069767187|13194139533678
2018-06-07T12:17:28.562+00:00|6597069767187|13194139534053
2017-05-22T10:20:13.145+00:00|6597069767187|15393162788977
2017-10-08T07:07:31.251+00:00|6597069767187|17592186044715
2018-07-13T10:54:26.242+00:00|6597069767187|17592186044899
2018-07-01T00:02:12.626+00:00|6597069767187|21990232555548
2018-07-13T13:49:55.400+00:00|6597069767187|21990232555786
2018-09-05T14:36:22.966+00:00|6597069767187|21990232556150
2018-03-17T20:59:10.134+00:00|6597069767187|21990232556218
2018-07-27T18:37:04.661+00:00|6597069767187|24189255811897
2018-08-14T09:38:57.312+00:00|6597069767187|26388279066877
2018-09-07T09:34:27.333+00:00|6597069767187|28587302322395
2018-08-27T17:03:06.162+00:00|6597069767187|28587302322948
2018-09-11T02:33:18.336+00:00|6597069767187|30786325578413
2017-12-23T18:01:01.766+00:00|6597069767336|10995116277891
2017-02-10T23:56:46.110+00:00|6597069767336|10995116278629
2018-07-19T01:46:10.840+00:00|6597069767336|15393162788958
2018-05-01T14:14:28.302+00:00|6597069767336|17592186044730
2017-07-15T07:34:53.266+00:00|10995116278708|13194139534255
2018-01-14T12:22:26.854+00:00|10995116278708|15393162789005
2018-03-17T19:58:28.022+00:00|10995116278708|15393162789326
2018-01-04T17:04:36.015+00:00|10995116278708|17592186044425
2018-04-22T18:05:52.035+00:00|10995116278708|17592186044704
2018-01-06T20:42:37.072+00:00|10995116278708|17592186045075
2018-07-19T07:44:38.318+00:00|10995116278708|19791209300202
2018-03-30T09:22:53.265+00:00|10995116278708|19791209300443
2017-12-29T15:45:14.308+00:00|10995116278708|19791209300568
2018-07-15T12:10:37.064+00:00|10995116278708|21990232555726
2018-06-10T20:40:21.391+00:00|10995116278708|21990232555865
2018-04-07T18:29:32.245+00:00|10995116278708|21990232556150
2018-08-29T11:53:16.873+00:00|10995116278708|21990232556218
2018-09-03T18:22:21.496+00:00|10995116278708|24189255811464
2018-07-24T18:32:55.923+00:00|10995116278708|26388279066812
2018-08-31T19:46:19.902+00:00|10995116278708|26388279066871
2018-06-22T02:49:00.258+00:00|10995116278708|26388279067217
2018-05-29T23:24:22.444+00:00|17592186044745|21990232555743
2018-07-01T09:30:39.122+00:00|17592186044745|21990232556362
2018-08-15T14:29:25.668+00:00|28587302322896|28587302323166
2016-09-10T07:57:40.101+00:00|2199023256267|4398046511407
2017-05-05T21:19:08.041+00:00|2199023256267|8796093022284
2016-11-10T01:13:03.606+00:00|2199023256267|8796093023174
2017-12-21T12:08:49.123+00:00|2199023256267|10995116277858
2018-07-14T21:20:31.633+00:00|2199023256267|13194139533540
2018-05-02T04:23:42.265+00:00|2199023256267|15393162788868
2018-04-10T18:07:37.247+00:00|2199023256267|15393162789822
2018-04-21T18:23:37.760+00:00|2199023256267|15393162789857
2018-03-16T21:33:38.852+00:00|2199023256267|17592186044425
2018-06-05T01:32:32.869+00:00|2199023256267|17592186044692
2018-03-11T16:20:46.422+00:00|2199023256267|17592186044938
2018-02-08T02:16:44.521+00:00|2199023256267|17592186044994
2018-08-25T20:34:14.307+00:00|2199023256267|17592186045362
2018-01-03T10:58:55.168+00:00|2199023256267|19791209300919
2018-06-19T09:33:41.527+00:00|2199023256267|24189255811077
2018-04-22T15:04:37.239+00:00|2199023256267|24189255811094
2018-04-10T11:44:58.914+00:00|2199023256267|24189255811545
2018-04-24T10:29:41.047+00:00|2199023256267|24189255811938
2018-06-14T17:03:39.638+00:00|2199023256267|26388279066782
2018-06-30T15:55:02.993+00:00|2199023256267|26388279066839
2018-06-25T03:19:02.659+00:00|2199023256267|26388279067217
2018-05-22T21:39:13.689+00:00|2199023256267|26388279067421
2018-07-10T09:27:15.255+00:00|8796093022244|17592186044715
2018-04-24T02:50:34.121+00:00|8796093022244|19791209300227
2017-06-14T22:00:58.842+00:00|8796093023044|13194139533689
2017-11-24T20:36:25.581+00:00|8796093023174|10995116278509
2017-09-24T01:25:55.472+00:00|8796093023174|10995116278708
2017-12-04T06:58:18.175+00:00|8796093023174|13194139533432
2018-02-13T11:06:38.168+00:00|8796093023174|13194139533605
2017-10-27T02:58:00.395+00:00|8796093023174|13194139533851
2018-05-18T21:54:21.233+00:00|8796093023174|13194139533980
2017-10-05T11:20:55.286+00:00|8796093023174|13194139534202
2017-07-19T07:43:17.806+00:00|8796093023174|13194139534255
2017-12-12T07:04:15.184+00:00|8796093023174|15393162789665
2018-01-04T20:05:35.048+00:00|8796093023174|17592186044566
2017-12-14T04:36:29.134+00:00|8796093023174|17592186044575
2018-05-24T13:58:00.999+00:00|8796093023174|17592186044851
2018-02-05T23:12:07.752+00:00|8796093023174|19791209300225
2018-05-10T21:28:40.819+00:00|8796093023174|19791209300391
2018-09-12T17:34:02.650+00:00|8796093023174|24189255811123
2018-04-26T04:19:59.454+00:00|8796093023174|24189255811580
2018-06-07T07:41:01.278+00:00|8796093023174|24189255812013
2018-07-02T15:16:07.511+00:00|8796093023174|26388279066732
2018-06-09T11:43:11.381+00:00|8796093023174|26388279066812
2018-08-15T04:47:54.842+00:00|8796093023174|26388279067158
2018-08-25T21:00:00.554+00:00|21990232555806|26388279067217
2018-07-04T18:42:07.383+00:00|24189255811281|24189255811864
2018-06-01T00:06:10.434+00:00|2199023256150|24189255811956
2018-04-12T07:17:49.328+00:00|6597069767009|8796093022898
2018-01-14T05:08:09.027+00:00|6597069767009|17592186044715
2018-04-18T04:40:51.592+00:00|6597069767009|17592186044938
2018-08-28T03:31:43.812+00:00|6597069767009|28587302323031
2018-08-22T07:07:12.176+00:00|6597069767441|8796093023174
2018-08-16T15:14:09.401+00:00|6597069767441|21990232556175
2018-08-24T13:34:04.192+00:00|6597069767441|26388279066892
2018-07-25T08:03:37.992+00:00|6597069767441|28587302323086
2018-06-03T04:04:59.969+00:00|21990232556403|26388279067180
2018-07-14T18:47:29.947+00:00|21990232556403|26388279067231
2018-04-25T13:34:06.698+00:00|24189255811531|24189255811897
2018-06-16T21:19:38.096+00:00|24189255811531|26388279066782
2018-07-08T06:17:47.972+00:00|24189255811531|26388279066839
2018-07-27T04:17:55.057+00:00|24189255811531|26388279066892
2018-06-06T21:29:05.845+00:00|24189255811531|26388279067180
2018-09-12T23:38:49.239+00:00|24189255811531|26388279067231
2018-07-28T18:03:14.171+00:00|24189255811531|26388279067595
2018-08-18T03:33:07.314+00:00|24189255811531|28587302322510
2018-08-16T16:59:55.442+00:00|24189255811531|28587302323166
2018-03-02T11:12:24.558+00:00|6597069767502|8796093022450
2017-09-30T21:43:34.479+00:00|6597069767502|13194139534202
2017-12-10T22:13:06.536+00:00|6597069767502|13194139534277
2018-03-02T04:35:02.208+00:00|6597069767502|17592186044730
2017-11-17T10:45:04.872+00:00|6597069767502|19791209300442
2018-01-28T14:54:02.349+00:00|6597069767502|21990232555743
2018-04-06T16:15:10.089+00:00|6597069767502|21990232556362
2018-09-08T16:44:45.886+00:00|6597069767502|28587302322785
2018-07-27T15:44:41.989+00:00|10995116278144|13194139534228
2018-07-28T03:12:13.890+00:00|10995116278144|26388279066777
2018-07-09T22:15:27.806+00:00|10995116278144|26388279067217
2018-06-12T12:46:22.479+00:00|10995116278144|26388279067433
2018-03-18T15:23:56.614+00:00|15393162788977|15393162789623
2018-05-09T11:19:42.970+00:00|15393162788977|17592186044938
2018-04-09T10:42:59.291+00:00|15393162788977|19791209300227
2018-02-22T08:34:17.939+00:00|15393162788977|21990232555865
2018-04-03T09:23:54.251+00:00|15393162788977|21990232556209
2018-03-18T22:27:46.018+00:00|15393162788977|24189255811570
2018-08-01T09:53:20.584+00:00|15393162788977|26388279066710
2018-07-29T01:03:15.500+00:00|15393162788977|26388279066839
2018-08-22T22:06:29.926+00:00|15393162788977|26388279067278
2018-07-18T08:34:02.808+00:00|15393162788977|26388279067299
2018-08-18T06:56:30.244+00:00|15393162788977|28587302322896
2018-04-18T17:20:26.119+00:00|19791209300131|21990232556175
2018-09-12T18:32:24.432+00:00|19791209300131|28587302322762
2018-09-02T04:15:28.169+00:00|19791209300131|28587302323086
2017-11-04T07:43:37.942+00:00|4398046511341|10995116278629
2017-09-15T05:23:03.554+00:00|4398046511341|17592186044715
2018-08-03T04:27:39.359+00:00|4398046511341|21990232555743
2017-01-30T23:29:30.516+00:00|6597069767513|6597069767551
2018-05-18T22:05:26.563+00:00|6597069767513|8796093022310
2017-12-19T20:16:00.704+00:00|6597069767513|8796093022450
2017-12-26T15:58:36.323+00:00|6597069767513|8796093022487
2018-01-26T02:16:22.521+00:00|6597069767513|8796093022493
2016-12-07T06:23:47.488+00:00|6597069767513|8796093022624
2017-02-09T08:09:20.627+00:00|6597069767513|8796093023027
2017-08-29T15:45:27.695+00:00|6597069767513|8796093023087
2017-01-26T23:32:57.763+00:00|6597069767513|8796093023174
2018-03-30T20:28:32.681+00:00|6597069767513|10995116277778
2017-10-03T22:15:27.752+00:00|6597069767513|10995116277891
2017-06-27T22:01:15.663+00:00|6597069767513|10995116278177
2017-06-15T03:58:34.260+00:00|6597069767513|10995116278542
2017-11-27T04:55:02.530+00:00|6597069767513|10995116278645
2017-07-20T19:13:27.760+00:00|6597069767513|10995116278673
2017-05-14T12:08:01.163+00:00|6597069767513|13194139533313
2018-07-09T20:03:50.195+00:00|6597069767513|13194139533818
2017-12-04T22:37:33.726+00:00|6597069767513|13194139533839
2017-08-17T19:09:10.948+00:00|6597069767513|13194139533851
2018-07-24T15:00:38.253+00:00|6597069767513|13194139534020
2017-06-01T09:36:38.377+00:00|6597069767513|13194139534053
2017-09-15T08:30:11.009+00:00|6597069767513|13194139534228
2018-02-26T05:28:46.247+00:00|6597069767513|13194139534255
2018-09-12T23:31:37.453+00:00|6597069767513|15393162788958
2017-06-30T03:59:42.789+00:00|6597069767513|15393162788977
2017-10-01T23:20:17.786+00:00|6597069767513|15393162789005
2017-05-12T21:48:14.770+00:00|6597069767513|15393162789326
2018-02-23T18:05:43.892+00:00|6597069767513|15393162789465
2017-12-07T14:00:59.634+00:00|6597069767513|15393162789625
2017-08-23T06:23:15.698+00:00|6597069767513|15393162789857
2017-10-30T08:34:41.734+00:00|6597069767513|17592186044851
2018-01-06T01:28:26.863+00:00|6597069767513|17592186044899
2018-05-29T10:09:35.020+00:00|6597069767513|17592186045008
2017-09-05T18:42:17.745+00:00|6597069767513|17592186045085
2018-02-04T07:35:49.389+00:00|6597069767513|17592186045130
2017-11-12T02:45:00.809+00:00|6597069767513|17592186045375
2018-07-12T07:07:07.453+00:00|6597069767513|19791209300053
2018-02-07T08:08:04.029+00:00|6597069767513|19791209300227
2018-04-26T11:22:22.426+00:00|6597069767513|19791209300692
2018-05-03T12:26:48.523+00:00|6597069767513|19791209300752
2018-04-01T14:04:46.100+00:00|6597069767513|19791209300880
2018-04-19T10:00:50.532+00:00|6597069767513|19791209300932
2018-06-30T00:10:26.017+00:00|6597069767513|21990232555548
2018-05-07T07:06:04.360+00:00|6597069767513|21990232555567
2018-08-23T00:23:49.834+00:00|6597069767513|21990232555726
2018-07-17T05:13:48.091+00:00|6597069767513|21990232555764
2018-06-03T11:54:54.903+00:00|6597069767513|21990232556138
2018-07-30T13:26:55.319+00:00|6597069767513|21990232556166
2018-02-17T14:23:19.943+00:00|6597069767513|21990232556197
2018-07-12T07:15:16.389+00:00|6597069767513|24189255811094
2018-07-25T14:58:49.974+00:00|6597069767513|24189255811160
2018-03-30T15:21:58.532+00:00|6597069767513|24189255811570
2018-03-02T16:41:54.465+00:00|6597069767513|24189255811938
2018-04-20T08:40:00.228+00:00|6597069767513|24189255811956
2018-07-14T12:55:23.507+00:00|6597069767513|26388279066732
2018-05-30T12:09:04.062+00:00|6597069767513|26388279066782
2018-08-26T20:44:07.518+00:00|6597069767513|26388279066892
2018-08-27T10:59:56.149+00:00|6597069767513|26388279067096
2018-06-07T00:29:51.590+00:00|6597069767513|26388279067180
2018-07-01T19:46:13.597+00:00|6597069767513|26388279067231
2018-06-09T00:27:21.174+00:00|6597069767513|26388279067433
2018-08-27T16:04:17.886+00:00|6597069767513|28587302323086
2018-08-04T09:32:24.679+00:00|10995116278010|21990232556175
2018-07-28T04:59:46.790+00:00|10995116278010|21990232556183
2018-05-08T06:57:45.611+00:00|10995116278010|26388279066839
2018-08-23T11:55:09.957+00:00|10995116278010|28587302322762
2018-07-23T07:43:59.083+00:00|10995116278010|28587302323086
2018-08-15T00:23:55.357+00:00|10995116278673|17592186044715
2018-03-17T15:52:47.462+00:00|17592186045270|24189255811864
2018-06-16T05:03:44.717+00:00|19791209300443|21990232555743
2018-04-27T01:52:08.752+00:00|21990232556249|24189255811545
2018-07-03T17:30:00.061+00:00|21990232556249|24189255811956
2018-06-28T13:51:48.038+00:00|24189255811864|24189255811875
2018-07-02T17:36:24.999+00:00|24189255811864|26388279067164
2018-06-27T07:04:37.738+00:00|24189255811864|26388279067595
2018-09-05T16:46:51.130+00:00|24189255811864|28587302323143
2018-06-10T11:57:21.677+00:00|26388279066771|26388279067217
2018-07-24T10:35:45.196+00:00|26388279066771|28587302322486
2018-09-08T06:03:43.305+00:00|26388279066771|28587302323175
2017-08-29T18:40:52.532+00:00|4398046511407|10995116278629
2017-08-07T10:32:42.204+00:00|4398046511407|17592186044715
2018-05-15T02:45:19.404+00:00|4398046511407|21990232555743
2018-03-15T20:22:40.731+00:00|17592186044461|21990232556064
2018-06-24T10:53:18.202+00:00|17592186044461|21990232556209
2018-05-18T01:44:33.492+00:00|17592186044461|26388279066782
2017-12-17T05:29:17.003+00:00|17592186044730|17592186044899
2018-06-13T09:03:49.811+00:00|17592186044730|17592186044908
2018-03-03T00:38:51.838+00:00|17592186044730|17592186045035
2018-01-03T13:27:05.183+00:00|17592186044730|17592186045362
2018-04-07T19:40:03.479+00:00|17592186044730|21990232556064
2018-08-11T03:27:53.530+00:00|17592186044730|21990232556209
2018-03-12T00:23:34.052+00:00|17592186044730|21990232556495
2018-07-08T08:28:04.508+00:00|17592186044730|24189255811160
2018-05-29T00:31:22.173+00:00|17592186044730|24189255811655
2018-06-03T20:06:54.182+00:00|17592186044730|24189255811956
2018-07-18T13:51:41.413+00:00|17592186044730|26388279067435
2018-08-13T12:46:06.859+00:00|17592186044730|28587302322510
2018-05-15T19:40:49.800+00:00|21990232556175|21990232556183
2018-03-23T13:12:18.549+00:00|21990232556175|24189255811077
2018-06-12T23:20:23.972+00:00|21990232556175|24189255811570
2018-05-04T18:01:40.195+00:00|21990232556175|24189255811934
2018-05-31T15:16:08.342+00:00|21990232556175|24189255812007
2018-08-08T12:28:39.541+00:00|21990232556175|26388279066782
2018-09-02T18:57:49.587+00:00|21990232556175|28587302322303
2018-09-01T22:39:10.397+00:00|21990232556175|28587302322762
2018-07-23T20:32:32.952+00:00|24189255811182|28587302322486
2018-08-23T02:20:52.644+00:00|28587302322691|28587302322762
2018-08-30T11:04:47.271+00:00|2199023256411|6597069766888
2017-12-22T12:33:25.622+00:00|2199023256411|6597069766960
2018-08-29T20:31:53.358+00:00|2199023256411|8796093022580
2017-11-28T03:25:33.669+00:00|2199023256411|8796093022771
2017-03-31T15:50:54.109+00:00|2199023256411|8796093023144
2017-05-11T10:52:00.191+00:00|2199023256411|10995116277778
2017-07-20T14:05:14.472+00:00|2199023256411|10995116277827
2018-07-17T13:11:28.512+00:00|2199023256411|10995116278542
2018-06-09T11:27:27.006+00:00|2199023256411|10995116278574
2017-11-25T13:02:27.768+00:00|2199023256411|10995116278629
2018-07-22T08:16:47.636+00:00|2199023256411|13194139533499
2018-05-12T23:47:55.930+00:00|2199023256411|15393162789430
2017-09-26T23:17:53.084+00:00|2199023256411|15393162789465
2018-08-19T09:09:59.814+00:00|2199023256411|17592186044715
2017-09-07T05:28:13.890+00:00|2199023256411|17592186045047
2017-10-08T19:50:52.123+00:00|2199023256411|17592186045085
2017-10-25T02:43:20.316+00:00|2199023256411|19791209300692
2018-02-10T21:10:36.583+00:00|2199023256411|21990232555856
2018-01-23T08:16:14.056+00:00|2199023256411|21990232556183
2018-04-29T16:40:13.775+00:00|2199023256411|24189255811934
2018-07-27T06:13:40.091+00:00|2199023256411|26388279067173
2018-08-30T17:11:15.944+00:00|2199023256411|26388279067476
2018-08-21T07:56:19.579+00:00|8796093022989|28587302323086
2018-06-30T04:09:36.877+00:00|21990232556362|24189255811077
2018-05-02T00:08:49.577+00:00|21990232556362|24189255811464
2018-06-08T15:28:03.109+00:00|21990232556362|24189255811531
2018-08-22T08:57:11.101+00:00|21990232556362|24189255811866
2018-06-05T03:04:39.455+00:00|21990232556362|26388279066771
2018-07-15T13:54:24.835+00:00|21990232556362|26388279066777
2018-08-31T07:06:10.057+00:00|21990232556362|26388279067579
2018-08-20T19:00:50.666+00:00|21990232556362|28587302323076
2018-08-07T14:36:12.838+00:00|21990232556362|28587302323166
2018-07-26T04:17:25.491+00:00|26388279067421|28587302323086
2016-11-26T11:38:36.497+00:00|621|947
2017-03-12T12:49:42.406+00:00|621|8796093022702
2017-11-03T23:22:29.244+00:00|621|10995116277891
2018-01-31T00:45:17.522+00:00|621|10995116278351
2018-05-09T02:48:12.834+00:00|621|21990232556064
2018-03-17T06:16:50.318+00:00|621|24189255811864
2017-08-13T07:32:46.998+00:00|2199023255875|2199023256082
2018-06-29T11:15:42.125+00:00|2199023255875|10995116277891
2018-07-18T01:12:57.291+00:00|2199023255875|13194139533540
2017-07-23T16:52:07.485+00:00|2199023255875|15393162789194
2017-05-23T01:20:14.537+00:00|2199023255875|15393162789357
2018-06-11T21:37:15.707+00:00|2199023255875|21990232556184
2018-04-13T09:49:31.544+00:00|2199023255875|24189255811864
2018-08-24T20:33:13.499+00:00|2199023255875|28587302323175
2017-12-15T05:19:57.128+00:00|4398046511157|10995116278351
2018-08-29T14:52:50.837+00:00|21990232555764|28587302322240
2018-07-19T13:22:47.618+00:00|2199023256384|6597069767337
2018-06-04T17:11:56.219+00:00|2199023256384|10995116278351
2017-12-01T00:45:10.982+00:00|2199023256384|15393162788868
2017-05-21T19:28:12.633+00:00|8796093023087|8796093023197
2017-04-22T15:39:32.651+00:00|8796093023087|10995116277879
2017-02-28T21:08:33.290+00:00|8796093023087|10995116278201
2017-08-08T13:29:58.030+00:00|8796093023087|10995116278486
2018-07-18T10:13:37.375+00:00|8796093023087|10995116278629
2017-09-04T13:18:49.461+00:00|8796093023087|10995116278743
2017-09-14T08:08:28.813+00:00|8796093023087|10995116278755
2018-04-19T01:14:42.439+00:00|8796093023087|13194139533791
2017-08-20T06:02:00.548+00:00|8796093023087|15393162789233
2017-08-15T12:15:20.986+00:00|8796093023087|15393162789857
2018-04-13T04:53:00.748+00:00|8796093023087|17592186044425
2018-06-03T03:26:33.560+00:00|8796093023087|17592186045226
2018-03-16T02:16:49.190+00:00|8796093023087|19791209300147
2018-02-02T17:07:43.152+00:00|8796093023087|19791209300766
2018-04-06T15:16:05.863+00:00|8796093023087|21990232556102
2018-02-21T16:07:29.288+00:00|8796093023087|21990232556109
2018-02-10T21:45:54.576+00:00|8796093023087|21990232556403
2018-08-14T19:37:39.142+00:00|8796093023087|21990232556500
2018-03-05T19:05:33.016+00:00|8796093023087|24189255811146
2018-04-12T19:38:52.774+00:00|8796093023087|24189255811531
2018-03-28T15:19:08.756+00:00|8796093023087|24189255811961
2018-07-31T22:16:33.265+00:00|8796093023087|26388279066949
2018-08-06T03:42:43.253+00:00|8796093023087|26388279067101
2018-08-11T18:26:36.662+00:00|8796093023087|26388279067278
2018-09-10T05:07:22.278+00:00|8796093023087|28587302322762
2018-07-22T16:15:34.471+00:00|8796093023087|28587302323138
2018-06-11T22:44:33.281+00:00|21990232556064|21990232556183
2018-03-06T13:15:08.125+00:00|21990232556064|21990232556249
2018-05-30T15:04:52.007+00:00|21990232556064|24189255811182
2018-04-05T22:14:02.784+00:00|21990232556064|24189255811387
2018-03-06T15:19:09.379+00:00|21990232556064|24189255811446
2018-06-27T10:05:08.330+00:00|21990232556064|24189255811545
2018-05-17T10:16:43.115+00:00|21990232556064|24189255811580
2018-07-21T21:11:39.791+00:00|21990232556064|24189255811828
2018-04-19T00:22:30.057+00:00|21990232556064|24189255811977
2018-06-30T15:28:16.023+00:00|21990232556064|26388279066771
2018-06-04T14:37:27.873+00:00|21990232556064|26388279067180
2018-08-05T00:28:42.425+00:00|21990232556064|26388279067217
2018-09-11T20:23:10.573+00:00|21990232556064|28587302322240
2018-08-21T06:28:47.477+00:00|21990232556064|28587302322885
2018-08-09T00:54:09.896+00:00|21990232556064|28587302322953
2018-08-16T19:09:46.867+00:00|21990232556064|28587302323086
2018-07-19T13:37:03.146+00:00|21990232556184|24189255812007
2018-08-16T10:41:47.760+00:00|21990232556184|26388279067579
2018-09-04T12:07:01.731+00:00|24189255811995|26388279067476
2018-03-23T02:43:34.903+00:00|2199023256111|6597069766916
2018-09-06T20:09:07.102+00:00|2199023256111|8796093022450
2017-07-14T19:27:17.708+00:00|2199023256111|10995116278629
2018-01-31T08:29:55.123+00:00|2199023256111|10995116278752
2017-12-12T09:01:31.005+00:00|2199023256111|17592186044908
2018-07-01T20:45:04.763+00:00|2199023256111|21990232556362
2017-10-31T14:32:56.180+00:00|4398046512090|8796093022702
2018-03-16T07:49:17.890+00:00|4398046512090|15393162789838
2017-11-27T15:03:46.981+00:00|6597069767464|8796093022580
2017-06-03T07:33:05.596+00:00|6597069767464|10995116278136
2018-02-17T17:28:07.681+00:00|6597069767464|10995116278708
2017-06-28T00:15:49.991+00:00|6597069767464|13194139533851
2018-05-19T05:56:24.842+00:00|6597069767464|24189255811864
2018-04-19T00:23:46.658+00:00|6597069767464|24189255811956
2017-04-21T12:17:05.162+00:00|8796093022843|10995116277879
2018-07-29T18:58:05.965+00:00|8796093022843|17592186044938
2018-05-08T15:03:42.279+00:00|8796093022843|24189255811531
2018-09-11T03:23:40.228+00:00|10995116278574|15393162789233
2018-02-28T20:23:04.878+00:00|10995116278574|17592186045147
2017-10-15T16:45:12.720+00:00|10995116278574|19791209300111
2018-02-13T02:30:29.041+00:00|10995116278629|10995116278752
2018-01-14T18:02:30.865+00:00|10995116278629|13194139533499
2017-09-06T15:11:27.558+00:00|10995116278629|13194139533540
2017-11-28T01:53:09.867+00:00|10995116278629|13194139533576
2017-10-11T18:00:29.408+00:00|10995116278629|13194139533711
2017-10-08T21:31:49.857+00:00|10995116278629|13194139533839
2017-12-17T16:15:26.610+00:00|10995116278629|13194139533851
2018-04-29T16:01:40.618+00:00|10995116278629|13194139533980
2017-07-03T07:24:29.993+00:00|10995116278629|13194139533996
2018-05-04T23:02:26.644+00:00|10995116278629|13194139534114
2018-07-17T01:21:05.287+00:00|10995116278629|13194139534202
2017-05-17T17:21:22.025+00:00|10995116278629|13194139534281
2017-09-28T05:10:26.615+00:00|10995116278629|15393162788866
2017-06-29T13:32:22.054+00:00|10995116278629|15393162789160
2018-04-07T11:47:12.810+00:00|10995116278629|15393162789361
2017-12-14T21:44:46.741+00:00|10995116278629|15393162789665
2017-10-05T13:48:50.869+00:00|10995116278629|15393162789822
2018-05-14T02:18:13.578+00:00|10995116278629|15393162789861
2017-11-29T23:57:38.554+00:00|10995116278629|17592186044461
