id,title,avgvote,releaseyear,tagline,budget,revenue,genres
"101731","The Magic of Belle Isle","8.3","2012","A Re-Coming of Age Story.",,"123821","Comedy|Drama"
"158914","The Look of Love","5.7","2013","Lead us into temptation",,,"Comedy|Drama"
"45650","The Hole","6.2","2009","What Are You So Afraid Of?",,,"Adventure|Fantasy|Thriller"
"45657","The Ward","6.7","2010","Only Sanity Can Keep You Alive","10000000","5343820","Horror|Thriller"
"10173","Marked for Death","6.5","1990","He's a good cop. In a bad mood.","12000000","46044400","Action|Thriller"
"158916","Sweetwater","5.4","2013","Revenge is Sweet.","7000000",,"Thriller|Western"
"45658","Everything Must Go","5.4","2010","Lost is a good place to find yourself","5000000","2614773","Comedy|Drama|Indie|Romance"
"10176","The Quiet Earth","7.3","1985","The End of the World is Just the Beginning","1000000",,"Drama|Science Fiction|Thriller"
"158990","Wrong Cops","7.6","2013",,,,"Comedy|Crime"
"4566","Michael Clayton","6.2","2007","The truth can be adjusted","25000000","92991835","Crime|Drama|Mystery"
"10178","The Caine Mutiny","7.5","1954","As big as the ocean!","2000000","21750000","Drama|War"
"158999","Blackfish","8.1","2013","Never capture what you can't control.",,"2063312","Documentary"
"45745","Sintel","7.9","2010",,"450000",,"Animation|Fantasy|Short"
"10183","Frozen River","6.7","2008",,"1000000","5457664","Crime|Drama|Thriller"
"45772","Gnomeo & Juliet","6.0","2011","A little adventure goes a lawn way.","36000000","189712432","Animation|Family"
"9656","Black Christmas","6.8","2006","This holiday season, the slay ride begins.","9000000","21500000","Holiday|Horror|Thriller"
"158","Knockin' On Heaven's Door","8.3","1997",,,,"Comedy|Crime|Road Movie"
"457","Sissi","6.0","1955",,,,"Comedy|Drama|Romance"
"10184","He's Just Not That Into You","5.9","2009","Are you the exception...or the rule?","40000000","178866158","Comedy|Drama|Romance"
"159004","Dirty Wars","7.5","2013","A secret army. A war without end. A journalist determined to uncover the truth.",,,"Crime|Documentary|Drama|Mystery|War"
"96599","Eden","6.7","2012","Innocence isn't lost, it's stolen.",,,"Drama"
"4584","Sense and Sensibility","7.4","1995","Lose your heart and come to your senses.","16000000","134582776","Drama|Romance"
"10185","The Midnight Meat Train","6.1","2008","The most terrifying ride you'll ever take","15000000","3533227","Crime|Drama|Horror|Mystery|Thriller"
"159014","20 Feet from Stardom","7.4","2013",,"1000000","5892466","Documentary|Music"
"9659","Mad Max","6.4","1979","The Maximum Force Of The Future","350000","100000000","Action|Adventure|Science Fiction|Thriller"
"159037","The Square","8.3","2013","What does it mean to risk your life for your ideals? How far will five revolutionaries go in defending their beliefs in the fight for their nation?",,,"Documentary|Drama|History"
"10186","The Rocker","5.4","2008","Opportunity rocks.","15000000","8762890","Comedy|Music|Musical"
"9660","Operation Petticoat","7.3","1959","20,000 Laughs Under The Sea!",,"6800000","Action|Comedy|Romance"
"4587","Mermaids","6.5","1990",,"31000000","35419397","Comedy|Drama|Family"
"159092","Hell Baby","5.0","2013","The Devil got a baby mama.","2500000",,"Comedy|Horror"
"10187","Swing Vote","5.0","2008",,"21000000","17600000","Comedy|Drama"
"9662","The Triplets of Belleville","8.0","2003",,"9500000","14776760","Adventure|Animation|Comedy|Drama"
"4588","Lust, Caution","6.1","2007",,"15000000","67100000","Action|Drama|Indie|Romance|Thriller"
"159095","In Fear","5.2","2013",,,,"Thriller"
"9663","Starman","6.6","1984","In 1977 Voyager II was launched into space, inviting all lifeforms in the universe to visit our planet. Get ready. Company's coming.","22000000","28744356","Action|Adventure|Drama|Romance|Science Fiction"
"10188","The Sisterhood of the Traveling Pants 2","5.3","2008","Some friends just fit together.","27000000","44352417","Adventure|Comedy|Drama|Family"
"4593","The Discreet Charm of the Bourgeoisie","7.5","1972",,"800000",,"Comedy"
"159117","V/H/S/2","6.1","2013","Who's tracking you?",,"21833","Horror|Thriller"
"9664","Flyboys","6.1","2006","Inspired by a true story","60000000","17834865","Action|Adventure|Drama|History|Romance|War"
"159121","Paulette","6.4","2012",,,"29494","Comedy|Crime"
"9665","Glory","7.0","1989","Their innocence. Their heritage. Their lives.","18000000","26800000","War"
"10189","Pineapple Express","6.5","2008","Put this in your pipe and smoke it.","27000000","101624843","Action|Comedy"
"45958","Biutiful","6.9","2010","You don't choose your family. We all belong to somebody, but to belong to Uxbal and Marambra, is both a blessing and a curse.",,"25147786","Drama"
"159128","We Are What We Are","6.3","2013","Blood is the strongest bond.",,"81381","Drama|Horror|Thriller"
"9667","The Jacket","6.6","2005","Terror has a new name.","29000000","21733230","Drama|Mystery|Science Fiction|Thriller"
"4597","Armored","5.9","2009","Who will be the last man standing?","20000000","22942221","Action|Crime|Drama|Thriller"
"1018","Mulholland Drive","7.0","2001","An actress longing to be a star. A woman searching for herself. Both worlds will collide...on Mulholland Drive","15000000","20300000","Drama|Mystery|Suspense"
"159154","We Steal Secrets: The Story of WikiLeaks","5.9","2013",,,"602042","Documentary"
"9669","Ring 2","4.4","1999",,"6000000","31365000","Foreign|Horror"
"4599","Raising Helen","6.2","2004","Helen help us.","50000000","49700000","Comedy|Family|Romance"
"101907","Hulk vs. Thor","6.6","2009","A Battle Between God and Monster",,,"Action|Animation|Fantasy|Science Fiction"
"15917","Servant of God","7.3","2002",,"6663555","13311117","Drama|Romance"
"966","The Magnificent Seven","7.0","1960","They were seven - And they fought like seven hundred!","2000000","4905000","Action|Adventure|Western"
"46138","Made in Dagenham","6.3","2010",,"7200000","12629471","Comedy|Drama|History"
"10191","How to Train Your Dragon","7.1","2010","One adventure will change two worlds","165000000","494879471","Adventure|Animation|Family|Fantasy"
"1592","Primal Fear","7.4","1996","Sooner or later, a man who wears two faces forgets which one is real.","30000000","102600000","Crime|Drama|Mystery|Thriller"
"96714","Diaz: Don't Clean Up This Blood","6.6","2012",,"6453637","1800000","Drama"
"9671","Crocodile Dundee","6.5","1986","There's a little of him in all of us.","5000000","328203506","Adventure|Comedy"
"1593","Night at the Museum","5.8","2006","Where History Comes To Life","110000000","574480841","Action|Adventure|Comedy|Family|Fantasy"
"10192","Shrek Forever After","5.8","2010","It ain't Ogre... Til it's Ogre","165000000","752600000","Adventure|Animation|Comedy|Family|Fantasy"
"46146","Troll Hunter","7.1","2010","You believe it when you see it!","3500000","4159678","Fantasy|Horror"
"96721","Rush","8.0","2013","Everyone's driven by something.","38000000","90200000","Action|Drama|Sport"
"15947","The Three Caballeros","7.3","1944","A CARTOON FIESTA of FUN and FANTASY!",,,"Animation|Family"
"10193","Toy Story 3","7.3","2010","No toy gets left behind.","200000000","1066970000","Animation|Comedy|Family"
"96724","Anna Karenina","6.1","2012","An epic story of love.",,"68929150","Drama|Romance"
"4614","The Sum of All Fears","5.9","2002","27,000 nuclear weapons.  One is missing.","68000000","193921372","Action|Drama|Thriller"
"9675","Sideways","6.7","2004","In search of wine. In search of women. In search of themselves.","16000000","109502303","Comedy|Drama|Romance"
"1594","A Shot in the Dark","7.0","1964","... The Picture That Gets Away With Murder!",,"12368234","Comedy|Crime"
"10195","Thor","6.3","2011","Two worlds. One hero.","150000000","449326618","Action|Adventure|Fantasy"
"46195","Rio","6.5","2011","1 out of every 8 Americans is afraid of flying. Most of them don't have feathers.","90000000","484600000","Adventure|Animation|Comedy|Family|Musical"
"9676","The Black Dahlia","6.2","2006","Inspired by the most notorious unsolved murder in California history.","50000000","49111202","Crime|Drama|Mystery|Thriller"
"159622","Terms and Conditions May Apply","6.8","2013","Find some privacy.",,,"Documentary"
"10196","The Last Airbender","5.0","2010","Four nations, one destiny","150000000","319713881","Action|Adventure|Family|Fantasy"
"9677","Forklift Driver Klaus: The First Day on the Job","8.6","2001",,,,"Comedy|Foreign|Horror"
"15969","The Return of Jafar","5.8","1994","The Aladdin adventure continues...","3500000",,"Adventure|Animation|Family|Fantasy|Musical|Romance"
"46198","My Girlfriend's Boyfriend","5.9","2010","The story of a girl who meets her one true love... Twice","1400000",,"Comedy|Romance"
"10197","Nine","4.9","2009",,"80000000","53825515","Drama|Music|Romance"
"9678","Little Nicky","5.7","2000","He's Never Been To Earth. He's Never Even Slept Over Some Other Dude's House.","85000000","58292295","Comedy|Fantasy|Romance"
"46221","The Tunnel","5.8","2011","The light runs out","135000",,"Horror|Mystery|Thriller"
"9679","Gone In Sixty Seconds","5.9","2000","Ice Cold, Hot Wired.","90000000","237200000","Action|Crime|Thriller"
"10198","The Princess and the Frog","6.3","2009","Every Love Story Begins With a Kiss...","105000000","270997378","Animation|Family|Fantasy"
"1597","Meet the Parents","6.4","2000","First comes love. Then come the interrogation.","55000000","330444045","Comedy|Romance"
"967","Spartacus","7.1","1960","More titanic than any story ever told!","12000000","60000000","Action|Drama|History"
"9681","Casanova","6.5","2005","He won every woman's heart. She won his.","20000000","37700000","Comedy|Drama|Romance"
"1598","Cape Fear","6.3","1991","There is noting in the dark that isn't there in the light. Except fear.","35000000","182300000","Crime|Thriller"
"46261","Don't Be Afraid of the Dark","5.7","2010","Fear is never just make believe","25000000","36993168","Horror|Thriller"
"9682","Pulse","5.5","2006","You are now infected.","38000000","29907685","Horror|Thriller"
"159932","A Single Shot","6.3","2013","One Chance. One Secret. One Mistake",,"18642","Crime|Drama|Thriller"
"9683","Bubble Boy","4.4","2001","Life is an adventure. Don't blow it.",,"5007209","Adventure|Comedy|Drama|Romance"
"10199","The Tale of Despereaux","6.3","2008","Small Mouse, Big Dreams","60000000","87000000","Animation|Comedy|Family"
"4627","Krabat","6.5","2008",,"8000000",,"Action|Fantasy|Horror"
"15997","The Land Before Time II: The Great Valley Adventure","5.3","1994",,,,"Adventure|Animation|Family"
"9684","Sweet and Lowdown","6.3","1999",,,"4545858","Comedy|Drama|Indie"
"101","Leon: The Professional","7.7","1994","If you want a job done well, hire a professional.","16000000","45284974","Crime|Drama|Thriller"
"15999","Vampire Hunter D: Bloodlust","7.1","2001","When the Sun Sets... The Hunt Begins”",,"151086","Adventure|Animation|Fantasy"
"462","Erin Brockovich","6.6","2000","She brought a small town to its feet and a huge corporation to its knees.","52000000","256271286","Drama"
"9685","Igby Goes Down","7.1","2002","Insanity is relative.","9000000","4777465","Comedy|Drama|Indie"
"102001","Like Someone in Love","6.9","2012",,,,"Drama"
"46332","Of Gods and Men","7.8","2010","In the face of terror, their greatest weapon was faith...","4000000","41424067","Drama|History"
"1599","I Heart Huckabees","6.2","2004","An existential comedy","22000000","20100000","Comedy|Indie|Romance"
"9687","Keeping Mum","6.8","2005",,"169000","18564702","Comedy"
"10200","The Day the Earth Stood Still","5.3","2008","12.12.08 is the Day the Earth Stood Still","80000000","233093859","Science Fiction"
"4638","Hot Fuzz","6.9","2007","Big cops.  Small town.  Moderate violence.","12000000","80600000","Action|Comedy"
"9689","Hollywood Ending","6.1","2002","It's Going to be a Shot in the Dark!","16000000","14569236","Comedy|Drama"
"10201","Yes Man","6.3","2008","One Word Can Change Everything.","70000000","223200000","Comedy|Romance"
"46420","The Loved Ones","7.2","2009","Don't break her heart",,,"Horror"
"968","Dog Day Afternoon","7.2","1975","The Most Bizarre Bank Siege Ever.","1800000","46665856","Crime|Drama|Thriller"
"10202","Bedtime Stories","5.7","2008","Whatever they dream up... he has to survive.","80000000","212874864","Comedy|Family|Fantasy|Romance"
"15","Citizen Kane","7.4","1941","Everybody's talking about it!","839727","23218000","Drama"
"9691","Assassins","5.9","1995","In the shadows of life, In the business of death, One man found a reason to live...","50000000","30303072","Action|Adventure|Crime|Thriller"
"46429","GallowWalkers","4.3","2013","Live by the gun. Die by the gun. Come back for more.","17000000",,"Action|Horror|Western"
"10204","Around the World in 80 Days","5.6","2004","Let your imagination soar.","110000000","72178895","Action|Adventure|Comedy|Family|Romance|Western"
"160070","Apartment 1303 3D","5.3","2013",,"5000000","3377891","Horror"
"96936","The Bling Ring","5.4","2013","Living the Dream, One Heist at a Time","15000000","19145732","Crime|Drama"
"10206","Buffy the Vampire Slayer","5.8","1992","She knows a sucker when she sees one.","7000000","16624456","Action|Comedy|Horror"
"4643","The Guardian","6.6","2006","How Do You Decide Who Lives Or Who Dies?","10000000","94973540","Action"
"9693","Children of Men","6.8","2006","The future's a thing of the past.","76000000","70595464","Action|Drama|Science Fiction|Thriller"
"10207","Message in a Bottle","5.4","1999","A story of love lost and found.","80000000","118880016","Drama|Romance"
"16007","Death Note","6.4","2006","The battle of wits begins. Whose side are you on?","20000000","29667169","Fantasy|Mystery|Thriller"
"46441","Mirrors 2","5.8","2010","Behind the world you know is a darkness you never imagined.",,,"Horror|Mystery|Thriller"
"9696","Ichi the Killer","7.4","2001","Love really hurts.","1400010","80631","Action|Comedy|Crime|Drama|Horror|Thriller"
"10208","Muppets from Space","6.2","1999","Space. It's not as deep as you think.","24000000","22300000","Comedy|Family|Fantasy|Science Fiction"
"46503","All Good Things","5.9","2010","The perfect love story. Until it became the perfect crime.",,"1754389","Crime|Drama|Mystery|Romance|Thriller"
"9697","Lady in the Water","5.7","2006","Time is running out for a happy ending.","70000000","72785169","Fantasy|Mystery|Thriller"
"10210","A Midsummer Night's Dream","7.0","1999",,"11000000","16071990","Comedy|Drama|Fantasy|Romance"
"160085","Schlussmacher","6.0","2013",,,,"Comedy"
"96","Beverly Hills Cop II","6.1","1987","The Heat's Back On!","28000000","299965036","Action|Comedy|Crime"
"46523","New Kids Turbo","6.9","2010","Kick some kut","1500000","8786756","Action|Comedy"
