id,name,birthyear,deathyear
10846,Daz Crawford,1968,
10847,Santiago Segura,1965,
1084848,Bianca Bree,1990,
108486,Stephen Reynolds,,
1084905,Keishi Ohtomo,,
10849,Marek Vašut,1960,
1084,Joachim Król,1957,
108532,Scott Elrod,1975,
108534,Adam Butcher,1988,
108535,Jung Ryeo-won,1981,
108536,Lee Hae-Jun,,
10855,Chris Gorak,,
1085904,Ramaa Mosley,,
1085910,Makinov,,
1085923,Dror Moreh,,
10859,Ryan Reynolds,1976,
10860,Jessica Biel,1982,
1086110,Leandro Hassum,1973,
1086222,Bruno Gunn,1968,
10862,Dominic Purcell,1970,
108637,Nigel Stock,1919,1986
1086408,Sean Garrity,,
10866,Eric Bogosian,1953,
10867,Steve Braun,1976,
1086957,Tom Green,1991,
108696,Susie Abromeit,1982,
108699,Scott Anthony Leet,1962,
1086,Heino Ferch,1963,
108700,Eileen Dietz,1945,
108717,Jim True-Frost,1966,
10871,Natasha Lyonne,1979,
10872,Patton Oswalt,1969,
1087342,Scott Charles Bigelow,1961,2007
10875,Françoise Yip,1972,
108774,Michael Reilly Burke,1964,
1087,Lars Rudolph,1966,
1088195,Gerard Jordan,1900,
10881,Toby Stephens,1969,
10882,Rosamund Pike,1979,
10883,Rick Yune,1971,
10884,Will Yun Lee,1971,
1088579,Haifaa Al-Mansour,,
1088647,Maggie Carey,,
1088681,Perry Bhandal,,
108890,Harvey Atkin,1942,
1088,Ludger Pistor,1959,
108916,Rooney Mara,1985,
108919,Chris Riggi,1985,
108924,Arthur Dignam,1939,
108939,Jeremy Foley,1983,
1089404,Paulo Benedeti,1975,
1089487,Nina Azizi,1974,
108952,Mike Disa,,
108,Peter Jackson,1961,
1090000,Liana Del Balzo,1899,1982
109014,Sunil Malhotra,1975,
109019,Nelson Lee,1975,
109046,Tiya Sircar,1982,
1090783,Charlotte Skeoch,1989,
10907,Stéphane Foenkinos,,
1090812,Stephen Elliott,,
109086,D'Urville Martin,1939,1984
109087,Barbara Leigh,1946,
109095,Oz Scott,1949,
1090,John McTiernan,1951,
10912,Eva Green,1980,
1091453,Carlos Bonow,1973,
109151,Jaime Ray Newman,1978,
109153,François Alaux,,
109154,Hervé de Crécy,,
109156,Katia Winter,1983,
10916,Caterina Murino,1977,
10917,Simon Abkarian,1962,
10920,Tobias Menzies,1974,
109214,Vincent Beck,1924,1984
10921,Charles Laughton,1899,1962
1092247,Mark A. Walsh,,
10922,Tyrone Power,1914,1958
10923,Jürgen Tarrach,1960,
10924,Henry Daniell,1894,1963
109255,Leonard Maltin,1950,
10925,Torin Thatcher,1905,1981
1092607,Benjamin Renner,,
10926,Norma Varden,1898,1989
10928,Philip Tonge,1897,1959
10929,Ruta Lee,1936,
10930,Irvin Kershner,1923,2010
109339,Julien Magnat,,
109359,Arturo Puig,1944,
109383,Clint Dyer,1968,
10938,Barbara Carrera,1945,
1093941,Nils Gunnar Lie,1950,
1093948,Richard Wilson,1984,
10939,Bernie Casey,1939,
109402,Rob Epstein,1955,
109403,Jeffrey Friedman,1951,
109407,Randy Stuart,1924,1996
1094091,Maika Monroe,1993,
109410,Joanne Woodward,1930,
109426,Gao Qunshu,,
10942,Pat Roach,1937,2004
109432,Li Bingbing,1976,
109435,Wang Zhi-Wen,1966,
109438,Xavier Samuel,1983,
109439,Kieran Darcy-Smith,1965,
10943,Francis Lawrence,1970,
109441,Chris Massoglia,1992,
1094635,Rachel DiPillo,1991,
109470,Andre Gregory,1934,
109474,Damien Jouillerot,1985,
109513,Alexandra Daddario,1986,
109516,Clémentine Célarié,1957,
109524,Seth Peterson,1970,
109549,Sridevi Kapoor,1963,
109560,Gabourey Sidibe,1983,
109561,Sherri Shepherd,1967,
109562,Stephanie Andujar,1986,
109577,Clint Black,1962,
1095855,Fábio Porchat,1983,
10959,Shia LaBeouf,1986,
10960,Max Baker,1960,
10961,Gavin Rossdale,1965,
109622,Ana Alicia,1956,
109640,Doug Atchison,,
10964,Laz Alonso,1974,
109652,Marguerite Wheatley,1981,
10965,Chris Columbus,1958,
109669,Fahim Fazli,1966,
109686,Flex Alexander,1970,
109692,David E. Talbert,,
109693,Brian Levinson,1982,
109694,Kiami Davael,1986,
109701,Barbara Hale,1922,
109708,Bill Burr,1968,
1097098,Christopher MacBride,,
109713,Rita Blanco,1963,
109725,Steve Darrell,1904,1970
1097436,Miriam Leone,1985,
109745,Lee Toland Krieger,,
109750,Conrad Coleby,1979,
109761,Burke Byrnes,1937,
109762,Jan Munroe,1952,
109783,Haley Pullos,1998,
109784,Karley Scott Collins,1999,
109786,Alex Feldman,1979,
10978,Maggie Smith,1934,
109809,Chen Kun,1976,
10980,Daniel Radcliffe,1989,
1098107,Wayne Thornley,,
109813,Xu Jiao,1997,
10981,Fiona Shaw,1958,
10982,Harry Melling,1989,
10983,Richard Griffiths,1947,2013
1098477,Callan Brunker,,
109857,Thor Freudenthal,,
109858,Kayla Ewell,1985,
10985,Ian Hart,1964,
109861,Jamie Thomas King,1981,
1098658,John Poliquin,,
109865,Sydney Tafler,1916,1979
109869,Kristen Schaal,1978,
10987,Verne Troyer,1969,
10988,Geraldine Somerville,1967,
109897,Ethel Merman,1908,1984
10989,Rupert Grint,1988,
1098,Mark Helfrich,,
10990,Emma Watson,1990,
10991,Bonnie Wright,1991,
10993,Tom Felton,1987,
109942,Jenna Craig,1999,
109947,John J. Fox,1924,1984
1099626,Benjamin Epps,,
1099634,Tony Cervone,,
109988,Sheena Easton,1959,
1099914,Ben Demaree,,
109,Elijah Wood,1981,
10,Bob Peterson,1961,
110001,Phil Collins,1951,
110014,Christina Hendricks,1975,
11006,James Marsden,1973,
11007,Ray Park,1974,
110080,Sheridan Smith,1981,
11008,Rebecca Romijn,1972,
1100,Arnold Schwarzenegger,1947,
110129,José Coronado,1957,
11012,Michael Dougherty,1974,
1101410,Dave Green,,
110141,Alex Désert,1968,
1101,Carl Weathers,1948,
11022,Aaron Stanford,1976,
1102384,Brian Knappenberger,,
11023,Shawn Ashmore,1979,
110246,Jack Kyle,1968,
11024,Kelly Hu,1968,
11025,Agnes Moorehead,1900,1974
11026,Ruth Warrick,1915,2005
11027,Everett Sloane,1909,1965
11028,George Coulouris,1903,1989
110292,Deven Bhojani,1969,
11029,Dorothy Comingore,1913,1971
1102,Elpidia Carrillo,1961,
11030,William Alland,1916,1997
110315,Donal Gibson,1958,
110316,Judy Kuhn,1958,
11031,Philip Van Zandt,1904,1958
11033,Paul Stewart,1908,1986
110343,Brett Simon,1973,
11037,Lukas Moodysson,1969,
1103919,William Mang,1954,
1103,Bill Duke,1943,
11040,Gustaf Hammarsten,1967,
110421,Hanna Mangan-Lawrence,1991,
110424,Alberto Ammann,1978,
110427,Kriv Stenders,,
1104340,Lou Lesage,1991,
110434,Anne Twomey,1951,
110435,Russ Marin,1934,2005
11044,Shanti Roney,1970,
1104568,Sylvia Jefferies,1969,
11045,Ola Rapace,1971,
110475,Brett Dier,1990,
1104,Jesse Ventura,1951,
110500,Hirofumi Arai,1979,
11050,Henrik Lundström,1983,
110511,Ding Sheng,,
110525,Kett Turton,1982,
1105577,Jean-Baptiste Puech,1975,
1105712,Régis Roinsard,,
11057,Robert Towne,1934,
110581,Natasha Little,1969,
11059,Lyle Lovett,1957,
1105,Sonny Landham,1941,
1106258,Mark Rhino Smith,1969,
11064,David Strathairn,1949,
110654,Stan Freberg,1926,
11065,Wilford Brimley,1934,
11066,Hal Holbrook,1925,
11067,Terry Kinney,1954,
11068,Karina Lombard,1969,
1106959,Rachel Reynolds,1982,
110695,Majid Majidi,1959,
1106964,Jan Bijvoet,1966,
1106973,Daria Strokous,1990,
1106,Richard Chaves,1951,
110721,Shammi Kapoor,1931,
11073,Lara Harris,1962,
110742,Tika Sumpter,1983,
1107435,Mark Christopher Covino,,
1107436,Jeff Howlett,,
1107486,Liana Mendoza,1984,
11074,Kathy Najimy,1957,
11076,David Hyde Pierce,1959,
11077,John de Lancie,1948,
1107800,CJ Adams,2000,
1107818,Lorenzo James Henrie,1993,
1107980,Ben Nott,,
1107987,Ryan Goldstein,1981,
1107,R. G. Armstrong,1917,2012
1108010,Seth Robert Dusky,1998,
1108200,Ted Koland,,
110828,Christopher Kenneally,,
11084,Kelly McGillis,1957,
1108570,Radoslav Parvanov,1977,
11085,Anthony Edwards,1962,
110866,Susan Anton,1950,
11086,Michael Ironside,1950,
110873,Igor Kovalyov,1963,
110875,Gareth David-Lloyd,1981,
110876,Rachel Goldenberg,,
1108822,Matthew Spradlin,,
110884,Michael-Leon Wooley,1971,
110888,Giancarlo Caltabiano,1976,
110889,Garth Gilker,1947,
11088,Barry Tubb,1963,
1108907,Nick Robinson,1995,
11089,Whip Hubley,1957,
1108,Shane Black,1961,
110902,Ólafur Darri Ólafsson,1973,
11090,Edgar Wright,1974,
110914,Mandy-Rae Cruikshank,1974,
11091,Brett Ratner,1969,
110927,Penn Badgley,1986,
110930,Skyler Samuels,1994,
110931,Blue Deckert,1951,
1109734,Diederick Koopal,,
1109,Kevin Peter Hall,1955,1991
110,Viggo Mortensen,1958,
1110102,Michael Tiddes,,
1110284,Grant Goodman,2000,
111059,Anthony DiBlasi,,
111065,Katarina Žutić,1972,
111078,Denis Forest,1960,2002
11107,Ben Foster,1980,
111080,Patrick Bristow,1962,
11108,Simon Pegg,1970,
111090,Javier Botet,1977,
111094,Heitor Dhalia,1970,
11109,Nick Frost,1972,
11110,Kate Ashfield,1972,
11111,Lucy Davis,1973,
1111328,Leif Gantvoort,1972,
11115,Peter Serafinowicz,1972,
111164,Tori Amos,1963,
111195,Jamie Harris,1963,
111206,Olga Fonda,1982,
111270,Waylon Jennings,1937,2002
11128,Arthur Kennedy,1914,1990
11130,James Robertson Justice,1907,1975
1113116,Andrés Muschietti,,
11132,Bud Tingwell,1923,
111337,Beverly Leech,1959,
111370,Kong Kuwata,1961,
111375,Yasuyuki Kase,1971,
111378,Cliff Simon,1962,
1114367,Jenna Berman,1990,
1114412,Nick Jones Jr.,1985,
111448,Michael LaBash,,
111451,Matt Corboy,1973,
111454,Shishir Kurup,1961,
111455,Katy Perry,1984,
111466,Mona Marshall,1947,
111467,April Stewart,1968,
11147,John Cassavetes,1929,1989
111489,Buck Kartalian,1922,
11148,Joan Allen,1956,
1114985,Oscar Ljung,1909,1999
11149,Dominique Swain,1980,
1114,Jon Harris,1967,
11150,Gina Gershon,1962,
1115118,Tom Quinn,1934,2014
111511,Jonathan Goldstein,1964,
1115122,Brandon Soo Hoo,1995,
111513,Yvette Nicole Brown,1971,
111514,David Pressman,1965,
111515,Kevin 'Kimbo Slice' Ferguson,1974,
111518,Devon Graye,1987,
11151,Nick Cassavetes,1959,
11152,Margaret Cho,1968,
11153,James Denton,1963,
11154,Matt Ross,1970,
11155,Thomas Jane,1969,
1115764,Joey Massey,2000,
11157,Myles Jeffrey,1990,
111588,J Blakeson,,
11159,Cheech Marin,1946,
1115,Stephen Graham,1973,
11160,Danny Trejo,1944,
11161,Tom Savini,1946,
11163,John Saxon,1935,
1116442,John Morris,1984,
11164,Kelly Preston,1962,
11165,Jane Russell,1921,2011
111662,Liya Kebede,1978,
111679,Edmund Lyndeck,1925,
1116836,Lloyd Kino,1919,2012
111683,Jason Mantzoukas,1972,
111685,Kim Shaw,1983,
111686,Jim Field Smith,1979,
1116873,Robert Faltisco,1964,
1116895,Mark Munafo,1967,
11168,Elliott Reid,1920,2013
111690,Takako Matsu,1977,
111691,Hidetaka Yoshioka,1970,
1116973,Carlos Pratts,1986,
111699,Lance Daly,,
11169,Charles Coburn,1877,1961
1116,Alan Ford,1935,
1117026,Ritesh Batra,,
11170,Tommy Noonan,1922,1968
11171,George Winslow,1946,
1117232,David Fernandez Jr.,1976,
11172,Taylor Holmes,1878,1959
111736,Klay Hall,,
111767,Sarah Natochenny,1987,
11177,Martin Bayfield,1966,
111780,Amy Birnbaum,1975,
111786,Bengt C.W. Carlsson,1948,
11179,Sean Biggerstaff,1983,
1117,Dennis Farina,1944,2013
111801,Eoin Macken,1983,
111809,Jazz Mann,1974,
11180,David Bradley,1942,
11181,Kenneth Branagh,1960,
111827,Fred Graham,1908,1979
11184,Warwick Davis,1970,
111872,Helen Martin,1909,2000
111875,Al Roker,1954,
11187,Louis de Funès,1914,1983
11188,Suzy Delair,1917,
1118911,Erin Heatherton,1989,
11189,Claude Giraud,1936,
1118,Rade Šerbedžija,1946,
11190,Renzo Montagnani,1930,1997
111922,Robert Capron,1998,
111923,Karan Brar,1999,
1119287,Misha Hamilton,1987,
111945,Noah Bean,1978,
111946,Britney Spears,1981,
11195,Gérard Oury,1919,2006
111989,Jack Cassidy,1927,1976
1119,Robbie Gee,1970,
112013,Rain,1982,
112019,Eric Forsberg,1959,
11201,Claude Zidi,,
112052,Jennifer Elise Cox,1969,
112062,Wu Chun,1979,
1120694,Jennifer Lee,,
11207,David Thewlis,1963,
112080,Shawna Waldron,1982,
112081,Todd Bosley,1984,
112085,Joey Simmrin,1981,
112099,Lou Rawls,1933,2006
1120,Lennie James,1965,
1121276,Gerd Vespermann,1926,2000
112129,Diego Cataño,1990,
11212,Josh Herdman,1987,
11213,Pam Ferris,1948,
112143,Mark Consuelos,1971,
112144,Freddie Joe Farnsworth,1968,
112145,Jeremy Callaghan,1967,
11214,Coluche,1944,1986
112158,Chris Makepeace,1964,
11215,Ann Zacharias,1956,
11216,Julien Guiomar,1928,
11217,Claude Gensac,1927,
112184,Danielle Winits,1973,
1121891,Cho Ui-Seok,,
11218,Alfonso Cuarón,1961,
112193,José Alvarenga Jr.,,
1121,Benicio del Toro,1967,
1122045,Robert Baker,1940,1993
112205,Satsuki Yukino,1970,
11221,Raymond Bussières,1907,1982
1122286,Nir Paniry,,
112235,Randy Blythe,1971,
11223,Vittorio Caprioli,1921,1989
112253,Leonard Frey,1938,1988
112261,Joey McIntyre,1972,
112280,Yoshihiro Nishimura,1969,
112288,Lucille Soong,1938,
112289,Chris Shadley,1975,
112300,Tom Hodges,1965,
112317,Gordon Kennedy,1968,
112322,Michael Yurchak,1971,
112364,Roger Imhof,1875,1958
112371,April Bowlby,1980,
112374,Oliver Driver,1974,
112429,Mehmet Ferda,1963,
112464,Ashley Jones,1976,
112465,Jenny Hanley,1947,
112476,Dylan Minnette,1996,
112560,Quinton Aaron,1984,
112561,Lily Collins,1989,
112566,Lance Gross,1981,
112574,Patrick Duffy,1949,
112588,Kirby Dick,1952,
112594,Anders Ahlbom,1947,
1125,Ewen Bremner,1972,
112600,Marc Donato,1989,
112636,Spencer Maybee,1977,
112637,Veronika Hadrava,1976,
112641,Dion Johnstone,1975,
112643,Vanesa Tomasino,1981,
112645,Marci T. House,1972,
112651,Vanessa Morley,1986,
11266,James McTeigue,1967,
112692,Robert Maillet,1969,
1126,Krzysztof Kieślowski,1941,1996
1127186,Graham Payn,1918,2005
112722,Ross Elliott,1917,1999
112731,Kenny Morrison,1974,
112741,Nathaniel Brown,1988,
11275,Stephen Fry,1957,
11276,Tim Pigott-Smith,1946,
11278,Rupert Graves,1963,
11279,Roger Allam,1953,
1128031,Danvy Pham,1983,
1128087,Seo Dong-Soo,1968,
11281,Sinéad Cusack,1948,
112821,Billie Hayes,1932,
112824,Aisling Loftus,1990,
11282,John Standing,1934,
112861,Tetta Sugimoto,1965,
112879,Jeremy Luke,1978,
11288,Robert Pattinson,1986,
112894,Anna Skellern,1985,
1128970,Pauline Burlet,1996,
1128,Agnieszka Holland,1948,
112901,Hugo Silva,1977,
11290,Stanislav Ianevski,1985,
11291,Clémence Poésy,1982,
112962,Walter Mathews,1926,2012
112987,Bernice Liu,1979,
112997,Cherish Lee,1982,
112,Cate Blanchett,1969,
113001,Rebekah Brandes,1985,
113006,James C. Burns,1959,
1131554,Evan Silverberg,1985,
11315,Noah Emmerich,1965,
11317,Natascha McElhone,1969,
11318,Holland Taylor,1943,
113223,Linda Lavin,1937,
113224,Michaela Watkins,1971,
113225,Alan Poul,1954,
113228,Tinarie Van Wyk-Loots,1980,
113230,Peter Francis James,1956,
113231,Gunner Wright,1973,
113236,Mia McKenna-Bruce,1997,
113245,Adam Ferrara,1966,
113273,Jeremy Lovering,,
113285,Ben Washam,1915,1984
11334,Elizabeth Moody,1939,2010
113360,Tim Preece,1938,
113373,Mike Birbiglia,1978,
1134004,Marion Chabassol,1992,
11343,David Yates,1963,
113461,John Legend,1978,
1134632,Richard Raaphorst,,
113500,Philipp Stölzl,,
113505,Kodi Smit-McPhee,1996,
11355,Jason Isaacs,1963,
113563,Rhys Coiro,1979,
11356,Imelda Staunton,1956,
11357,Bruce Campbell,1958,
113600,Susanna White,,
113608,Lucy Gordon,1980,2009
113609,Pascal Bourdiaux,,
113610,Thomas Gilou,,
113617,Alexandra Lamy,1971,
1136411,Ben Bela Böhm,1975,
113655,Sandra Gould,1916,1999
11365,Mark Feuerstein,1971,
113676,Helena Mattsson,1984,
11367,Bradley Whitford,1959,
113690,Kunaal Roy Kapur,1983,
11370,Elton John,1947,
113710,Chief John Big Tree,1877,1967
1137209,Jonathan Adams,1931,2005
113726,Argentina Brunetti,1907,2005
113732,Iko Uwais,1983,
113734,Erin Cummings,1977,
113784,Carey Van Dyke,1976,
113785,Brian Wimmer,1959,
1137903,Sam Taylor-Johnson,,
1137,Juliette Binoche,1964,
113809,Kajal Agarwal,1985,
113818,Jenica Bergere,1974,
11382,Ryûichi Sakamoto,1952,
1138328,Chad Crawford Kinkle,,
1138501,Grzegorz Warchol,1947,
113867,Angela Kinsey,1971,
113868,Matt Prokop,1990,
1138699,John Krokidas,,
11389,John Lone,1952,
1138,Benoît Régent,1953,1994
1139058,Simon Klose,1975,
113906,Valri Bromfield,1949,
113908,Ian Dury,1942,2000
11390,Peter O'Toole,1932,2013
113911,Yasuhiro Aoki,,
113916,Scott Menville,1971,
113918,Crystal Scales,1971,
113919,Hynden Walch,1971,
113926,Amanda Michalka,1991,
113927,Jack Coleman,1958,
113928,Michael Trevino,1985,
11392,Dennis Dun,1952,
113934,Susan Flannery,1939,
113935,Harvey Jason,1940,
11395,Victor Wong,1927,2001
11398,Cary-Hiroyuki Tagawa,1950,
113999,Friedrich Mücke,1981,
1139,Florence Pernel,1966,
113,Christopher Lee,1922,
114000,Kevin Rankin,1976,
114001,Markus Goller,,
114015,Mary Cobb,1986,
1140160,Randy Moore,,
114019,Luke Evans,1979,
11401,John Woo,1946,
114020,Katie Volding,1989,
1140271,Fredrik Bond,,
1140272,Logan Miller,,
114034,Christian Oliver,1972,
1140498,Antonio Monselesan,1941,
1140570,Jérôme Enrico,,
114058,Christopher Collet,1968,
1140635,Jon Campling,1966,
1141108,Michel Creton,1942,
114149,Brooke McCarter,1963,
11419,Robert Kurtzman,1964,
1141,Hélène Vincent,1943,
1142354,Mandy Lieu,1985,
114253,Simon Farnaby,1972,
114254,Verónica Echegui,1983,
1142629,Tavi Gevinson,1996,
11426,Ben Sharpsteen,1895,1980
114271,Robert Trebor,1953,
11427,Bill Roberts,,
1142824,Derek Kwok Chi-Kin,,
114288,Gertrude Hoffmann,1871,1966
11428,Paul Satterfield,1960,
114293,Tom Wopat,1951,
11429,Hamilton Luske,1903,1968
1142,Philippe Volter,1959,2005
11430,Jim Handley,,
11431,Ford Beebe,1888,1978
114329,Gage Clarke,1900,1964
11432,T. Hee,,
114334,David Michôd,,
11433,Norman Ferguson,,
114346,Edmond Ardisson,1904,1983
11434,Wilfred Jackson,1906,1988
1143597,Michael Kay,1961,
11435,Howard Hawks,1896,1977
114366,Checco Zalone,1977,
1143671,Leone Marucci,,
114372,Danielle Campbell,1995,
114402,Oliver Blake,1905,1992
114404,Miguel Sapochnik,,
1144404,Sunny Luk Kim-Ching,,
1144405,Longmond Leung Lok-Man,,
1144604,Destin Cretton,,
114470,Polly Draper,1955,
1144743,Arthur Stuart Hull,1878,1951
11447,Albert Hughes,1972,
114482,Gregório Duvivier,1986,
11448,Allen Hughes,1972,
114525,Karyn Kupcinet,1941,1963
114529,Meri Welles,1937,1973
114545,Ivan Engler,,
114546,Ralph Etter,,
1145979,Isabelle Allen,2002,
114597,Julie Anne Robinson,,
1145,Zbigniew Zamachowski,1961,
114600,Nick Lashaway,1988,
114601,Carly Chaikin,1990,
114602,Melissa Ordway,1983,
1146050,Zayn Malik,1993,
11462,Ellen Sandweiss,1958,
11464,Betsy Baker,1955,
114674,Glynn Turman,1947,
1146,Julie Delpy,1969,
114725,Kanata Hongō,1990,
11472,Irwin Winkler,1931,
114760,Kacey Barnfield,1988,
11477,Ray Liotta,1954,
11478,Lorraine Bracco,1954,
1147,Janusz Gajos,1939,
114809,Leah Ayres,1957,
11480,Frank Sivero,1952,
1148130,Jackson Nicoll,2003,
11482,Tony Darrow,1938,
114837,Russell Waters,1908,
11486,Michael Imperioli,1966,
1148,Jerzy Stuhr,1947,
114904,Noriko Shitaya,1982,
1149217,Stephan Lacant,,
11492,Clark Gable,1901,1960
11493,Leslie Howard,1893,1943
11494,Evelyn Keyes,1916,2008
114953,Géraldine Nakache,,
1149583,BJ McDonnell,,
11495,Ann Rutherford,1917,2012
1149649,Hwankyung Lee,,
1149661,Hernán Goldfrid,,
11496,George Reeves,1914,1959
11498,Hattie McDaniel,1895,1952
1149,Aleksander Bardini,1913,1995
114,Orlando Bloom,1977,
11500,Butterfly McQueen,1911,1995
11502,Harry Davenport,1866,1949
115033,Eric Heisserer,,
1150576,Rick Neilsen,1946,
11505,John Hughes,1950,2009
115077,Mickey Simpson,1913,1985
115086,William Challee,1904,1989
115088,Jonny Lang,1981,
1150,Brian De Palma,1940,
11510,Macaulay Culkin,1980,
11511,Daniel Stern,1957,
115122,Dmitriy Dyachenko,1972,
11512,John Heard,1945,
115137,Terry Alderton,1970,
115146,Dominique McElligott,1986,
11514,Catherine O'Hara,1954,
115150,Kaya Scodelario,1992,
115151,Robin Chalk,1981,
11515,Angela Goethals,1977,
11516,Devin Ratray,1977,
115174,Daniel Ribeiro,,
115177,Sanny Van Heteren,1977,
11517,Gerry Bamman,1941,
11519,Larry Hankin,1940,
1152083,Sabrina Carpenter,1999,
11523,Georges Méliès,1861,1938
1152981,Graham Annable,,
1152,Oliver Stone,1946,
1153105,Reem Abdullah,1987,
115335,Anna Kuchma,1981,
11535,Paulette Dubost,1910,2011
115366,Mary Field,1909,1996
1153899,Catarina Abdala,1937,
115406,Dustin Fitzsimons,1986,
1154165,Bruce James,1975,
1154221,Peter Grosz,1974,
1154231,Tonray Ho,1953,
115457,Eddie Bracken,1915,2002
115460,Malcolm Atterbury,1907,1992
1155281,Tio Pakusodewo,1963,
1155298,Kwak Do-won,1974,
1155518,Jacob Vaughan,,
1155676,Shamari Fears,1980,
1155677,Natina Reed,1979,2012
1155949,Sébastien Cauet,1972,
115596,Arthur Holden,1963,
1156024,Tao Okamoto,1985,
115625,Sofia Pernas,1989,
115654,Anna Nicole Smith,1967,2007
115679,Charlotte Riley,1981,
115686,Laurent Spielvogel,1955,
115700,Takumi Saito,1981,
115705,Suzanne Danielle,1957,
115728,Ryanne Duzich,1983,
115729,Teddy Dunn,1981,
11572,Carl Th. Dreyer,1889,1968
115730,Patrick John Flueger,1983,
115767,Mary Louise Wilson,1932,
115768,Howard K. Smith,1914,2002
115772,Charles Tannen,1915,1980
115786,Eric Edwards,1966,
115787,Danny John-Jules,1960,
115788,Paul Michael Lévesque,1969,
1158156,Marcos Martínez,,
1158293,Arnaud Tsamère,1975,
115854,Matthew Sharp,1968,
115858,Cotter Smith,1949,
11586,Maurice Schutz,1866,1955
115872,Pamela Salem,1950,
115874,Carlos Gómez,1962,
1158832,Chasty Ballesteros,1981,
115888,Lisa Pelikan,1954,
115892,Jehane Noujaim,1974,
11589,Maria Falconetti,1892,
1158,Al Pacino,1940,
1159002,Tom Jackson,1951,
115904,Kim In-kwon,1978,
115916,Angela Mao,1950,
11595,Antonin Artaud,1896,1948
1159650,Jeremy Gardner,,
1159663,Jon Burton,,
115973,Stephanie Danielson,1987,
115974,Adam Pally,1982,
115975,James Colby,1961,
1159,Steven Bauer,1956,
116027,Eli Marienthal,1986,
116047,Jason Schombing,1963,
116065,Masahiko Murata,,
116076,Greg Franklin,,
116088,Logan Miller,1992,
1160,Michelle Pfeiffer,1958,
11610,Josef Bierbichler,1948,
116128,John M. Jackson,1950,
116131,Ryan Sheckler,1989,
11613,Saskia Vester,1959,
11614,M. Night Shyamalan,1970,
11616,Olivia Williams,1968,
1161752,Ed Sanders,1993,
1161753,Laura Michelle Kelly,1981,
116175,Shin Min-a,1984,
11617,Mischa Barton,1986,
116188,Reinout Oerlemans,1971,
11619,Jeffrey Zubernis,1987,
1161,Mary Elizabeth Mastrantonio,1958,
11621,Bruce Norris,1960,
1162483,Pattie Mallette,1975,
116263,Christian Cooke,1986,
116264,Tom Hughes,1985,
11626,Gore Vidal,1925,2012
116277,Nathalie Kelley,1985,
116278,Brian Tee,1977,
11627,Jayne Brook,1962,
11628,Loren Dean,1969,
1162,Robert Loggia,1930,
116315,Kari Wahlgren,1977,
116321,Masato Hagiwara,1971,
116322,Yuuka Nanri,1984,
116341,Bill Clinton,1946,
1163471,Mukunda Michael Dewil,,
116357,Scott Stewart,,
